id,start_time,end_time,lat,lon,median_distance_km,median_speed_knots,vessel_1_id,vessel_1_type,vessel_1_tileset,vessel_2_id,vessel_2_type,vessel_2_tileset
id-2129651179550244586,2016-06-03 13:40:00 UTC,2016-06-03 17:40:00 UTC,4.3813537601500006,-1.4893834568500002,0.0306563964,1.1916445435,9ce4d61b-394f-c237-3813-3debdffbac0a,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-cf7e-9b49aa46322d,fishing,gfw-tasks-657-uvi-v1
id-3955799953600808631,2016-09-27 08:00:00 UTC,2016-09-27 10:30:00 UTC,4.00905798265,-1.5410038986499999,0.1662428599,1.7163075112000001,9ce4d61b-394f-c237-3897-ca547797e44f,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-7d1f-86c954d9430d,fishing,gfw-tasks-657-uvi-v1
id-376120086912034791,2016-10-24 07:10:00 UTC,2016-10-24 10:50:00 UTC,4.20790951065,-2.3449499503,0.1856872043,1.2114356406,9ce4d61b-394f-c237-3897-ca547797e44f,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-efd5-88bf19592177,fishing,gfw-tasks-657-uvi-v1
id--3175754163965986139,2016-09-03 10:20:00 UTC,2016-09-03 14:10:00 UTC,4.2150891452499994,-1.3034538132000002,0.2055940439,1.3596503745500002,9ce4d61b-394f-c237-3897-ca547797e44f,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-d7b1-d2b0bdb56761,fishing,gfw-tasks-657-uvi-v1
id--2561102962481505190,2016-12-03 02:10:00 UTC,2016-12-03 09:30:00 UTC,-17.529339912399998,-78.25780179249999,0.0220101737,0.94878088415000006,9ce4d61b-394f-c237-38d8-cc172368af48,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-dffe-66a732fb5f6c,fishing,gfw-tasks-657-uvi-v1
id-559240245095100031,2016-12-22 11:00:00 UTC,2016-12-22 21:30:00 UTC,-19.6416809901824,-79.0961702668752,0.0294332493,1.1101690023,9ce4d61b-394f-c237-38d8-cc172368af48,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-9b61-2969c32d286d,fishing,gfw-tasks-657-uvi-v1
id-2633653724990032393,2016-12-25 11:50:00 UTC,2016-12-26 01:10:00 UTC,-17.557445465199997,-79.0632948693,0.0331538244,1.40088132605,9ce4d61b-394f-c237-38d8-cc172368af48,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-99ea-bb123658507e,fishing,gfw-tasks-657-uvi-v1
id-2175646891597749660,2016-12-31 19:30:00 UTC,2017-01-01 02:00:00 UTC,-17.948514288921427,-77.997204685485713,0.0169632221,0.74590004095000007,9ce4d61b-394f-c237-38d8-cc172368af48,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-dffe-66a732fb5f6c,fishing,gfw-tasks-657-uvi-v1
id-670717303033505444,2016-12-05 19:40:00 UTC,2016-12-06 02:50:00 UTC,-19.3847786951,-79.41881458295,0.036472538,0.67816501475,9ce4d61b-394f-c237-38d8-cc172368af48,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-9b61-2969c32d286d,fishing,gfw-tasks-657-uvi-v1
id--3919205189621135290,2016-05-16 20:10:00 UTC,2016-05-17 05:50:00 UTC,-13.754521787847118,-82.238674635049037,0.0321679321,0.9202290951,9ce4d61b-394f-c237-38d8-cc172368af48,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-3c10-f35ac5aadd06,fishing,gfw-tasks-657-uvi-v1
id-1102017431034369434,2016-09-30 22:50:00 UTC,2016-10-02 23:20:00 UTC,43.967740529864116,152.71340332517337,0.0667296485,0.7919523599,9ce4d61b-394f-c237-394b-050bf09c0339,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-711a-65e5a3a42d2f,fishing,gfw-tasks-657-uvi-v1
id-1688616907779533062,2016-05-28 01:30:00 UTC,2016-05-29 08:40:00 UTC,62.37430796924474,177.97189195688949,0.02384651885,0.013445962999999998,9ce4d61b-394f-c237-394b-050bf09c0339,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-63f8-8c7077a9553a,fishing,gfw-tasks-657-uvi-v1
id-257818442303067810,2016-10-05 09:40:00 UTC,2016-10-05 15:20:00 UTC,44.775980464415383,147.70134535444615,0.0716746645,0.77760772655,9ce4d61b-394f-c237-394b-050bf09c0339,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-711a-65e5a3a42d2f,fishing,gfw-tasks-657-uvi-v1
id-2951384136385751612,2016-02-28 22:00:00 UTC,2016-02-29 22:40:00 UTC,54.1008236783,155.615971681,0.0255331364,0.1656788053,9ce4d61b-394f-c237-3a91-ba5ac09835a8,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-9efd-493fc5213fa,fishing,gfw-tasks-657-uvi-v1
id-4505042163038060378,2016-12-25 19:40:00 UTC,2016-12-26 21:50:00 UTC,56.967514479100004,145.9477372235,0.062442216,0.6051809177,9ce4d61b-394f-c237-3a91-ba5ac09835a8,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-9efd-493fc5213fa,fishing,gfw-tasks-657-uvi-v1
id--54721307591835047,2016-10-22 07:50:00 UTC,2016-10-23 00:00:00 UTC,60.222567567417848,166.21879117952057,0.018431021149999997,0.0161911716,9ce4d61b-394f-c237-3b2c-8c80e33b071f,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-ca9b-a7b4759937b0,fishing,gfw-tasks-657-uvi-v1
id-3065226345715137112,2016-03-10 15:00:00 UTC,2016-03-10 21:30:00 UTC,51.363377298850004,154.00317680909998,0.0661316604,0.36631347485,9ce4d61b-394f-c237-3b2c-8c80e33b071f,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-56b1-be466bd74a69,fishing,gfw-tasks-657-uvi-v1
id--3620826736061761130,2016-12-24 01:10:00 UTC,2016-12-24 04:50:00 UTC,-35.03848592080476,-56.035741734204763,0.0134141869,0.05037705475,9ce4d61b-394f-c237-3bb1-2d7dfaabc462,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-629a-39ed23223793,fishing,gfw-tasks-657-uvi-v1
id--1365958558910454196,2016-12-24 09:50:00 UTC,2016-12-24 14:00:00 UTC,-35.03730845765,-56.033878350799995,0.0271346531,0.024940739750000003,9ce4d61b-394f-c237-3bb1-2d7dfaabc462,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-6ff5-e8717a5e5d7c,fishing,gfw-tasks-657-uvi-v1
id--3484394742172146263,2016-10-12 22:30:00 UTC,2016-10-13 10:20:00 UTC,42.1312460293,152.2789792189,0.1317809658,1.1610415622,9ce4d61b-394f-c237-3fe6-ebeca133d4da,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-7a67-d2da9ddee344,fishing,gfw-tasks-657-uvi-v1
id-4099834665251861447,2016-12-28 11:00:00 UTC,2016-12-28 22:10:00 UTC,-18.130167536115554,-79.47845798602556,0.0540836056,1.0373685828,9ce4d61b-394f-c237-3fe6-ebeca133d4da,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-8fd4-2d79a07d5002,fishing,gfw-tasks-657-uvi-v1
id--1089979108753337314,2016-01-10 11:10:00 UTC,2016-01-14 02:30:00 UTC,57.3029842780005,148.997652138439,0.0860399365,1.7163785345,9ce4d61b-394f-c237-4031-f606004e09f1,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-41e7-bce38939652b,fishing,gfw-tasks-657-uvi-v1
id-2069165857427732497,2016-10-14 21:40:00 UTC,2016-10-15 09:00:00 UTC,42.3021670631,153.0370010934,0.0207593293,1.8924823619,9ce4d61b-394f-c237-4031-f606004e09f1,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-ee13-ebb0c1c12dca,fishing,gfw-tasks-657-uvi-v1
id--1196554268321875109,2016-10-11 21:50:00 UTC,2016-10-12 10:00:00 UTC,42.2382583272,151.6384658808,0.0399698497,1.5541504224,9ce4d61b-394f-c237-4031-f606004e09f1,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-ee13-ebb0c1c12dca,fishing,gfw-tasks-657-uvi-v1
id-1257168160860015157,2016-03-20 12:30:00 UTC,2016-03-20 22:10:00 UTC,57.198778271235057,154.21436490724804,0.0981831728,1.044093398,9ce4d61b-394f-c237-4031-f606004e09f1,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-41e7-bce38939652b,fishing,gfw-tasks-657-uvi-v1
id-648614393204747577,2016-01-17 10:10:00 UTC,2016-01-18 21:50:00 UTC,57.735203091005559,149.5128394268514,0.0884320429,0.7154250965,9ce4d61b-394f-c237-4031-f606004e09f1,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-41e7-bce38939652b,fishing,gfw-tasks-657-uvi-v1
id--4416595791083751580,2016-06-28 20:20:00 UTC,2016-06-29 01:10:00 UTC,41.6427662265,160.3776594233,0.041038551,0.6239960466,9ce4d61b-394f-c237-40d6-9c651f35de68,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-7251-6c32fdb342c3,fishing,gfw-tasks-657-uvi-v1
id-3905906454590334471,2016-02-12 20:00:00 UTC,2016-02-12 23:10:00 UTC,-35.0355424696,-56.07037571995,0.0212820654,0.010815116900000001,9ce4d61b-394f-c237-423f-ee45225efa0d,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-6ff5-e8717a5e5d7c,fishing,gfw-tasks-657-uvi-v1
id-547979203935116689,2016-06-16 19:40:00 UTC,2016-06-16 23:20:00 UTC,-38.3187503755,-52.13814432595,0.0208183213,0.3612904189,9ce4d61b-394f-c237-423f-ee45225efa0d,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-cf17-54e451a9a172,fishing,gfw-tasks-657-uvi-v1
id-1321765957342628292,2016-11-25 17:00:00 UTC,2016-11-26 17:30:00 UTC,17.990725645551585,-16.034536089630766,0.4565834969,0.0039671876,9ce4d61b-394f-c237-45a8-64e9d8d4c5d9,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-4a41-e49027efc59,fishing,gfw-tasks-657-uvi-v1
id-1206528247045286792,2016-03-08 14:30:00 UTC,2016-03-09 01:20:00 UTC,76.13651835545,41.62562036715,0.0080892714,0.46590769135,9ce4d61b-394f-c237-46d4-2fc33bd99310,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-6585-66eba93ac4b7,fishing,gfw-tasks-657-uvi-v1
id-3918132220758694467,2016-05-27 19:20:00 UTC,2016-05-28 00:10:00 UTC,75.7361441899,40.2007511499,0.2057994744,0.7981105165,9ce4d61b-394f-c237-46d4-2fc33bd99310,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-6585-66eba93ac4b7,fishing,gfw-tasks-657-uvi-v1
id-2949891180883172536,2016-05-16 22:50:00 UTC,2016-05-17 08:30:00 UTC,-45.82506273985,-60.400589736099995,0.1017181201,0.9591334095,9ce4d61b-394f-c237-47f8-b2419dd5e6bb,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-7566-1ef921dd1f9a,fishing,gfw-tasks-657-uvi-v1
id-2047877163813585842,2016-05-09 13:10:00 UTC,2016-05-09 19:40:00 UTC,-45.445245836099993,-60.1780422586,0.062201013,0.0195569549,9ce4d61b-394f-c237-47f8-b2419dd5e6bb,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-e8b4-f5844f8c9fb5,fishing,gfw-tasks-657-uvi-v1
id-4038208159896708381,2016-05-08 16:10:00 UTC,2016-05-09 10:00:00 UTC,-45.4495895645,-60.1774524602,0.0438840956,0.0260866174,9ce4d61b-394f-c237-47f8-b2419dd5e6bb,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-7566-1ef921dd1f9a,fishing,gfw-tasks-657-uvi-v1
id-958494874516202764,2016-08-12 00:40:00 UTC,2016-08-12 09:20:00 UTC,-35.04164412675,-56.06960943605,0.0192946364,0.0131506508,9ce4d61b-394f-c237-4938-6484db2eaa44,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-629a-39ed23223793,fishing,gfw-tasks-657-uvi-v1
id--1250720846166567387,2016-11-07 15:10:00 UTC,2016-11-07 19:00:00 UTC,-16.8476503819,-78.89442689745,0.0186637556,0.42036647245000003,9ce4d61b-394f-c237-4938-6484db2eaa44,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-dffe-66a732fb5f6c,fishing,gfw-tasks-657-uvi-v1
id--2262330364828844381,2016-08-10 17:20:00 UTC,2016-08-10 21:40:00 UTC,-35.03971412325,-56.0702500076,0.0496231501,0.02030842155,9ce4d61b-394f-c237-4938-6484db2eaa44,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-af62-e69b798ec607,fishing,gfw-tasks-657-uvi-v1
id--3680975021729080772,2016-03-11 19:40:00 UTC,2016-03-12 01:50:00 UTC,-35.04106821223013,-55.994087059953415,0.02310743875,0.04482184765,9ce4d61b-394f-c237-4b02-d07ecdf6ba90,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-629a-39ed23223793,fishing,gfw-tasks-657-uvi-v1
id-3149743710320536934,2016-02-04 00:50:00 UTC,2016-02-04 04:00:00 UTC,-35.068120177675759,-56.057103302718183,0.0327003435,0.0141791485,9ce4d61b-394f-c237-4b02-d07ecdf6ba90,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-d29b-75c5e3bcf2a4,fishing,gfw-tasks-657-uvi-v1
id--1385515155966179364,2016-03-09 15:30:00 UTC,2016-03-09 18:20:00 UTC,-35.056453754066666,-56.023515014863627,0.03197116335,0.0302247016,9ce4d61b-394f-c237-4b02-d07ecdf6ba90,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-d29b-75c5e3bcf2a4,fishing,gfw-tasks-657-uvi-v1
id-3476349694784483138,2016-02-05 15:40:00 UTC,2016-02-05 19:00:00 UTC,-35.067268765899996,-56.05761981625,0.0375852102,0.022926576650000002,9ce4d61b-394f-c237-4b02-d07ecdf6ba90,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-af62-e69b798ec607,fishing,gfw-tasks-657-uvi-v1
id-132593200480728826,2016-06-22 22:00:00 UTC,2016-06-23 03:10:00 UTC,-35.7647904673,-50.1922084315,0.0365998075,1.1920402505,9ce4d61b-394f-c237-4c0b-c78ef3fe593f,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-db11-18cd46d29410,fishing,gfw-tasks-657-uvi-v1
id-2321609836697056141,2016-06-15 16:00:00 UTC,2016-06-15 18:50:00 UTC,-35.03216019155,-56.03645325475,0.0423149656,0.021214746399999998,9ce4d61b-394f-c237-4c0b-c78ef3fe593f,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-93c5-f4c4c93b1572,fishing,gfw-tasks-657-uvi-v1
id--4178141116947223422,2016-10-09 20:20:00 UTC,2016-10-10 08:30:00 UTC,-4.4919480295,170.4081914305,0.0182090039,0.7664605478,9ce4d61b-394f-c237-4c19-03cb783d3634,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-6b94-e86658f774b2,fishing,gfw-tasks-657-uvi-v1
id--971686828647672072,2016-07-08 21:20:00 UTC,2016-07-08 23:30:00 UTC,4.7976103848000005,-3.95017736525,0.0301278683,1.5532313103000002,9ce4d61b-394f-c237-4cfa-59dbec7cc06e,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-713e-5285003b9d90,fishing,gfw-tasks-657-uvi-v1
id-4398046419451418258,2016-01-01 08:00:00 UTC,2016-01-01 10:30:00 UTC,4.8546317011,-3.96875465155,0.0249852813,0.84367951985,9ce4d61b-394f-c237-4cfa-59dbec7cc06e,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-ecbd-25e8ba44a7ed,fishing,gfw-tasks-657-uvi-v1
id-1073819107753302199,2016-10-01 03:00:00 UTC,2016-10-01 05:00:00 UTC,42.3567727827,152.0897557848,0.0591974745,1.6999296775,9ce4d61b-394f-c237-4e60-212bf4d53ad0,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-f23d-96f4f992efd6,fishing,gfw-tasks-657-uvi-v1
id-4307437960126826842,2016-09-30 20:30:00 UTC,2016-09-30 23:40:00 UTC,42.310133740950008,151.9947490294,0.0295590213,0.28659300919999997,9ce4d61b-394f-c237-4e60-212bf4d53ad0,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-bc06-16f01d6a3c2,fishing,gfw-tasks-657-uvi-v1
id-2813808683897825709,2016-09-22 23:30:00 UTC,2016-09-26 15:30:00 UTC,50.722462592578964,-127.48774703702486,0.03578647015,0.0041855867499999994,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-a43b-9a9e9ced473d,fishing,gfw-tasks-657-uvi-v1
id--225391542736630430,2016-04-23 07:20:00 UTC,2016-04-24 23:30:00 UTC,50.722537743515616,-127.48771960724414,0.0340198981,0.0062780307,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-5ebd-90ac45ed36d5,fishing,gfw-tasks-657-uvi-v1
id-4598489732505384149,2016-10-06 16:10:00 UTC,2016-10-08 17:30:00 UTC,50.882426721292859,-127.49743353887975,0.1315271537,0.0063900825,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-a43b-9a9e9ced473d,fishing,gfw-tasks-657-uvi-v1
id--2259978295229365506,2016-12-29 05:50:00 UTC,2016-12-29 11:50:00 UTC,50.72244882765,-127.48771499429999,0.0354246162,0.00455154735,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-5ebd-90ac45ed36d5,fishing,gfw-tasks-657-uvi-v1
id-2231621110147900883,2016-01-22 09:10:00 UTC,2016-01-22 20:00:00 UTC,50.722433773247324,-127.48767783463481,0.0390384236,0.0075067063,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-a43b-9a9e9ced473d,fishing,gfw-tasks-657-uvi-v1
id-3614122184525989484,2016-08-28 08:30:00 UTC,2016-08-28 14:00:00 UTC,50.724200720300004,-127.48692933705999,0.30758673680000004,0.0062958999,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-fae9-1abbe417b84c,fishing,gfw-tasks-657-uvi-v1
id-2537694875690131466,2016-02-26 07:50:00 UTC,2016-02-26 16:00:00 UTC,50.722269283068059,-127.48798944635,0.071040527900000011,0.0054796318999999994,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-65a7-5ed29649717,fishing,gfw-tasks-657-uvi-v1
id-2364081405420811096,2016-06-15 04:50:00 UTC,2016-06-15 15:40:00 UTC,50.722289135075,-127.48794582032,0.06858286285,0.0051866082,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-cc24-c969f1e212a2,fishing,gfw-tasks-657-uvi-v1
id-4192204492116666806,2016-02-24 05:30:00 UTC,2016-02-24 13:40:00 UTC,50.722203990820454,-127.48796366915,0.0422332763,0.00454731905,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-65a7-5ed29649717,fishing,gfw-tasks-657-uvi-v1
id-2175467118229573682,2016-10-29 17:30:00 UTC,2016-10-29 21:30:00 UTC,50.722664439191306,-127.48754204343479,0.009568813,0.00763041315,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-a43b-9a9e9ced473d,fishing,gfw-tasks-657-uvi-v1
id-4265855021737852053,2016-08-30 21:00:00 UTC,2016-08-31 21:10:00 UTC,50.7221224,-127.48818829510002,0.0363264927,0.0022294747,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-cc24-c969f1e212a2,fishing,gfw-tasks-657-uvi-v1
id-835239594131907522,2016-08-04 20:40:00 UTC,2016-08-05 00:50:00 UTC,50.541578888,-126.8806617102,0.1522449384,0.0071278542,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-a43b-9a9e9ced473d,fishing,gfw-tasks-657-uvi-v1
id--1402037543404636213,2016-02-02 23:40:00 UTC,2016-02-03 20:40:00 UTC,50.541354192395858,-126.88076970848756,0.00922666275,0.00630284515,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-a43b-9a9e9ced473d,fishing,gfw-tasks-657-uvi-v1
id-1926999320384762810,2016-01-07 19:50:00 UTC,2016-01-07 23:30:00 UTC,50.72265284009999,-127.4876417268,0.0404192131,0.007190358,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-8b96-ccaa711a8fed,fishing,gfw-tasks-657-uvi-v1
id--1176623537529403976,2016-04-04 02:10:00 UTC,2016-04-04 16:20:00 UTC,50.722122422,-127.4881847799,0.0423924593,0.0014447329,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-65a7-5ed29649717,fishing,gfw-tasks-657-uvi-v1
id-2826647687793857875,2016-11-21 01:50:00 UTC,2016-11-21 04:00:00 UTC,50.881940277199995,-127.4944269484,0.0840162229,0.0144019705,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-eb2f-80139a7e30f7,fishing,gfw-tasks-657-uvi-v1
id-3375081377392986361,2016-02-07 19:40:00 UTC,2016-02-08 00:50:00 UTC,50.541390953123631,-126.88074316844545,0.00774992085,0.0071562489,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-a43b-9a9e9ced473d,fishing,gfw-tasks-657-uvi-v1
id-3250320287737276485,2016-01-07 19:50:00 UTC,2016-01-07 23:10:00 UTC,50.722258270084616,-127.4875713225436,0.0089324998500000009,0.0071042462,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-a43b-9a9e9ced473d,fishing,gfw-tasks-657-uvi-v1
id-3814234367056577390,2016-09-13 09:30:00 UTC,2016-09-13 14:50:00 UTC,50.723859797500005,-127.45993807995,0.4900393994,0.0077158320499999995,9ce4d61b-394f-c237-501c-276476c6df14,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-564c-e46b5d9262cd,fishing,gfw-tasks-657-uvi-v1
id-2290783408394456678,2016-06-03 03:40:00 UTC,2016-06-04 13:20:00 UTC,4.6314544567050691,-3.770668428729032,0.0374638165,1.70832311295,9ce4d61b-394f-c237-512d-e1b4e8f6ecbc,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-ecbd-25e8ba44a7ed,fishing,gfw-tasks-657-uvi-v1
id--4603009173310988489,2016-10-18 20:00:00 UTC,2016-10-18 22:30:00 UTC,40.8897565458,149.7112271918,0.0662357106,1.0001662612,9ce4d61b-394f-c237-54f3-10a80bc8bf66,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-a648-64dcfd1a0c0,fishing,gfw-tasks-657-uvi-v1
id-1990676075738267604,2016-10-28 20:40:00 UTC,2016-10-29 06:50:00 UTC,40.998472903916394,149.79316749351804,0.0503466713,1.7895556685999998,9ce4d61b-394f-c237-54f3-10a80bc8bf66,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-756f-ebd50348c14,fishing,gfw-tasks-657-uvi-v1
id--4524356742422258865,2016-11-20 08:10:00 UTC,2016-11-21 11:30:00 UTC,60.354354615608166,166.16546481714423,0.02109829185,0.0119448178,9ce4d61b-394f-c237-54fb-4b0ebc9363dd,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-5fe3-c0df8ac99e40,fishing,gfw-tasks-657-uvi-v1
id--3189844927298993532,2016-12-10 21:50:00 UTC,2016-12-13 15:30:00 UTC,60.356832199474738,166.16371281700808,0.021552889149999997,0.0138861236,9ce4d61b-394f-c237-54fb-4b0ebc9363dd,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-5fe3-c0df8ac99e40,fishing,gfw-tasks-657-uvi-v1
id-4607450116023674373,2016-11-10 22:10:00 UTC,2016-11-12 12:10:00 UTC,60.276303687585646,166.14954315051389,0.0198328913,0.0156556786,9ce4d61b-394f-c237-54fb-4b0ebc9363dd,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-5fe3-c0df8ac99e40,fishing,gfw-tasks-657-uvi-v1
id-3881978619039730146,2016-11-27 10:10:00 UTC,2016-11-30 08:40:00 UTC,60.351692569549989,166.17178404539447,0.02001017255,0.0106790714,9ce4d61b-394f-c237-54fb-4b0ebc9363dd,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-5fe3-c0df8ac99e40,fishing,gfw-tasks-657-uvi-v1
id--2942894445416147701,2016-12-16 02:40:00 UTC,2016-12-18 11:20:00 UTC,60.270453584650362,166.17857737920534,0.022228774,0.0091033068,9ce4d61b-394f-c237-54fb-4b0ebc9363dd,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-5fe3-c0df8ac99e40,fishing,gfw-tasks-657-uvi-v1
id--4104345863579409153,2016-12-02 03:50:00 UTC,2016-12-03 00:40:00 UTC,60.344293611671247,166.17906182643958,0.0208155986,0.0140968923,9ce4d61b-394f-c237-54fb-4b0ebc9363dd,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-5fe3-c0df8ac99e40,fishing,gfw-tasks-657-uvi-v1
id--2635646318150006108,2016-01-08 09:50:00 UTC,2016-01-08 14:50:00 UTC,54.1191954277,155.7067678104,0.06748334,0.0211853543,9ce4d61b-394f-c237-54fb-4b0ebc9363dd,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-711a-65e5a3a42d2f,fishing,gfw-tasks-657-uvi-v1
id--1040523567969661616,2016-02-01 02:00:00 UTC,2016-02-01 20:30:00 UTC,54.1548370086,155.5631283148,0.0503564867,0.0146413165,9ce4d61b-394f-c237-54fb-4b0ebc9363dd,reefers,gfw-tasks-658-reefer-uvi-v2,9ce4d61b-394f-c237-711a-65e5a3a42d2f,fishing,gfw-tasks-657-uvi-v1
